Llama3.3_70B_IndependentSwapCF_response,Llama3.3_70B_IndependentSwapCF_mitigation_response,Llama3.3_70B_IndependentSwapCF_inline_response,Llama3.3_70B_IndependentSwapCF_CoT_response,Llama3.3_70B_IndependentSwapCF_EXM,Llama3.3_70B_IndependentSwapCF_mitigation_EXM,Llama3.3_70B_IndependentSwapCF_inline_EXM,Llama3.3_70B_IndependentSwapCF_CoT_EXM,Llama3.3_70B_IndependentSwapCF_retrieval,Llama3.3_70B_IndependentSwapCF_mitigation_retrieval,Llama3.3_70B_IndependentSwapCF_inline_retrieval,Llama3.3_70B_IndependentSwapCF_CoT_retrieval,Llama3.3_70B_IndependentSwapCF_bleu,Llama3.3_70B_IndependentSwapCF_mitigation_bleu,Llama3.3_70B_IndependentSwapCF_inline_bleu,Llama3.3_70B_IndependentSwapCF_CoT_bleu
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }']","['private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); return; } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); throw e; } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { throw e; } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); throw new IOException(e); } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); throw new URISyntaxException(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { throw new IOException(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { throw new URISyntaxException(e.getMessage(),e); } }']","['private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); try { remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }']","['private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); } catch (Exception e) { Activator.logError(e.getMessage(),e); } GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); } catch (Exception e) { Activator.logError(e.getMessage(),e); } GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); } catch (Exception e) { Activator.logError(e.getMessage(),e); } GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); } catch (Exception e) { Activator.logError(e.getMessage(),e); } remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); } catch (Exception e) { Activator.logError(e.getMessage(),e); } config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); } catch (Exception e) { Activator.logError(e.getMessage(),e); } }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); } catch (Exception e) { Activator.logError(e.getMessage(),e); } try { GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); } catch (Exception e) { Activator.logError(e.getMessage(),e); } GerritUtil.configureFetchNotes(remoteConfig); GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); } catch (Exception e) { Activator.logError(e.getMessage(),e); } try { GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); } catch (Exception e) { Activator.logError(e.getMessage(),e); } try { GerritUtil.configureFetchNotes(remoteConfig); } catch (Exception e) { Activator.logError(e.getMessage(),e); } GerritUtil.setCreateChangeId(config); remoteConfig.update(config); config.save(); }', 'private void configureGerrit(Repository repository) throws URISyntaxException, IOException { RemoteConfig remoteConfig; StoredConfig config = repository.getConfig(); remoteConfig = GerritUtil.findRemoteConfig(config,remoteName); if (remoteConfig == null) { return; } try { GerritUtil.configurePushURI(remoteConfig,new URIish(uri)); } catch (Exception e) { Activator.logError(e.getMessage(),e); } try { GerritUtil.configurePushRefSpec(remoteConfig,Constants.MASTER); } catch (Exception e) { Activator.logError(e.getMessage(),e); } try { GerritUtil.configureFetchNotes(remoteConfig); } catch (Exception e) { Activator.logError(e.getMessage(),e); } try { GerritUtil.setCreateChangeId(config); } catch (Exception e) { Activator.logError(e.getMessage(),e); } remoteConfig.update(config); config.save(); }']",True,False,False,True,False,False,False,False,0.0,0.48405751151242604,0.12236627288257229,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
