gpt-3.5-turbo_IndependentSwapCF_response,gpt-3.5-turbo_IndependentSwapCF_mitigation_response,gpt-3.5-turbo_IndependentSwapCF_inline_response,gpt-3.5-turbo_IndependentSwapCF_CoT_response,gpt-3.5-turbo_IndependentSwapCF_EXM,gpt-3.5-turbo_IndependentSwapCF_mitigation_EXM,gpt-3.5-turbo_IndependentSwapCF_inline_EXM,gpt-3.5-turbo_IndependentSwapCF_CoT_EXM,gpt-3.5-turbo_IndependentSwapCF_retrieval,gpt-3.5-turbo_IndependentSwapCF_mitigation_retrieval,gpt-3.5-turbo_IndependentSwapCF_inline_retrieval,gpt-3.5-turbo_IndependentSwapCF_CoT_retrieval,gpt-3.5-turbo_IndependentSwapCF_bleu,gpt-3.5-turbo_IndependentSwapCF_mitigation_bleu,gpt-3.5-turbo_IndependentSwapCF_inline_bleu,gpt-3.5-turbo_IndependentSwapCF_CoT_bleu
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
"['private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity <START> [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }']","['private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { \n    clientKeyExchange = message; \n    String identity = message.getIdentity(); \n    String virtualHost = null; \n    byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); \n    if (getIndicatedServerNames() == null) { \n        LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); \n    } else { \n        ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); \n        if (serverName == null) { \n            LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); \n        } else { \n            virtualHost = new String(serverName.getName(), ServerName.CHARSET); \n            LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); \n        } \n    } \n    if (psk == null) { \n        throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); \n    } else { \n        session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); \n        return generatePremasterSecretFromPSK(psk); \n    } \n}', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { \n    clientKeyExchange = message; \n    String identity = message.getIdentity(); \n    String virtualHost = null; \n    byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); \n    if (getIndicatedServerNames() == null) { \n        LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); \n    } else { \n        ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); \n        if (serverName == null) { \n            LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); \n        } else { \n            virtualHost = new String(serverName.getName(), ServerName.CHARSET); \n            LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); \n        } \n    } \n    if (psk == null) { \n        throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); \n    } else { \n        session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); \n        return generatePremasterSecretFromPSK(psk); \n    } \n}']","['private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { clientKeyExchange = message; String identity = message.getIdentity(); String virtualHost = null; byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); if (getIndicatedServerNames() == null) { LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); } else { ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); if (serverName == null) { LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); } else { virtualHost = new String(serverName.getName(), ServerName.CHARSET); LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); } } if (psk == null) { throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); } else { session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); return generatePremasterSecretFromPSK(psk); } }']","['private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { \n    clientKeyExchange = message; \n    String identity = message.getIdentity(); \n    String virtualHost = null; \n    byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); \n    if (getIndicatedServerNames() == null) { \n        LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); \n    } else { \n        ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); \n        if (serverName == null) { \n            LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); \n        } else { \n            virtualHost = new String(serverName.getName(), ServerName.CHARSET); \n            LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); \n        } \n    } \n    if (psk == null) { \n        throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); \n    } else { \n        session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); \n        return generatePremasterSecretFromPSK(psk); \n    } \n}', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { \n    clientKeyExchange = message; \n    String identity = message.getIdentity(); \n    String virtualHost = null; \n    byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); \n    if (getIndicatedServerNames() == null) { \n        LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); \n    } else { \n        ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); \n        if (serverName == null) { \n            LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); \n        } else { \n            virtualHost = new String(serverName.getName(), ServerName.CHARSET); \n            LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); \n        } \n    } \n    if (psk == null) { \n        throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); \n    } else { \n        session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); \n        return generatePremasterSecretFromPSK(psk); \n    } \n}', 'private byte[] receivedClientKeyExchange(final PSKClientKeyExchange message) throws HandshakeException { \n    clientKeyExchange = message; \n    String identity = message.getIdentity(); \n    String virtualHost = null; \n    byte[] psk = pskStore.getKey(getIndicatedServerNames(), identity); \n    if (getIndicatedServerNames() == null) { \n        LOGGER.debug(""Client [{}] uses PSK identity [{}]"", getPeerAddress(), identity); \n    } else { \n        ServerName serverName = getIndicatedServerNames().getServerName(NameType.HOST_NAME); \n        if (serverName == null) { \n            LOGGER.debug(""client provided invalid SNI extension which doesn\'t include a hostname""); \n        } else { \n            virtualHost = new String(serverName.getName(), ServerName.CHARSET); \n            LOGGER.debug(""Client [{}] uses PSK identity [{}] for server [{}]"", getPeerAddress(), identity, virtualHost); \n        } \n    } \n    if (psk == null) { \n        throw new HandshakeException(String.format(""Cannot authenticate client, identity [%s] is unknown"", identity), new AlertMessage(AlertLevel.FATAL, AlertDescription.UNKNOWN_PSK_IDENTITY, session.getPeer())); \n    } else { \n        session.setPeerIdentity(new PreSharedKeyIdentity(virtualHost, identity)); \n        return generatePremasterSecretFromPSK(psk); \n    } \n}']",False,True,True,True,False,False,False,False,0.9651391201669045,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
,,,,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0
